deliverer_id,delivery_zone,monthly_apply_range,subscripcion_type,paid_price,customer_size,menu,delay_time
20,II,15,Trimestral,21.33066915201161,2,French,5.70029941264858
80,IV,21,Yearly,26.3330711157227,4,French,9.663120845223382
46,III,14,Monthly,23.472025995762387,5,Japanese,6.329606967195889
72,VI,17,FreePrepaid,18.023146834877377,1,Japanese,8.023604810232253
55,IV,14,Monthly,41.365216006401894,2,Asian,9.477888937092366
30,III,18,Yearly,19.183205147463276,5,Japanese,11.493013685063548
43,IV,15,Monthly,28.360642300399363,1,Indian,13.817892387613393
57,IV,19,FreePrepaid,40.281412194754964,2,Japanese,11.697494766968433
88,VI,9,Yearly,17.48128529352161,2,Italian,11.311583151350685
18,II,13,Trimestral,28.013857251857516,3,Italian,13.470058821157593
76,II,17,Trimestral,15.516329872441139,3,Mexican,2.594895436822325
52,III,18,Trimestral,24.720423914186316,2,Indian,8.607416012064094
29,III,13,Semestral,28.115639621480227,2,Mexican,13.222000594893707
12,I,18,Trimestral,21.76886771906017,2,Asian,9.613341775380347
46,V,10,Semestral,11.418459536488598,3,Asian,17.002770187006625
21,IV,11,Monthly,34.52697086482232,7,Asian,14.218173895519826
24,II,22,Monthly,49.27975358074649,6,Japanese,0.9062053989735972
11,V,13,Semestral,16.30615271200832,4,Italian,6.826318754126381
3,III,16,FreePrepaid,33.80139269694298,1,Italian,9.51563229579671
7,VIII,12,Yearly,21.13111081457021,3,Japanese,13.667487816948478
51,III,18,Yearly,7.709469053260737,2,Asian,14.983007343479514
51,I,10,Yearly,41.2679328007537,2,Mexican,15.063553624051881
92,I,17,Monthly,13.19451651856304,5,Indian,4.265027791346096
1,VIII,10,Semestral,38.56896786625741,2,Italian,2.551899669799698
78,VIII,13,Trimestral,24.575569870956727,3,Italian,14.025231168118745
69,VIII,8,Yearly,24.45609882032125,3,Asian,11.725122475100894
4,I,16,Trimestral,10.34234980111962,5,French,4.619678151284514
71,VIII,21,Yearly,17.60217328233125,1,Indian,11.362335235302236
84,V,11,FreePrepaid,27.592629748372303,3,Indian,16.291078778744744
45,VI,16,Yearly,14.69681308762208,3,French,11.115915906444464
69,I,19,Semestral,30.06596312401622,4,Indian,9.42607402711673
6,III,16,FreePrepaid,25.209592990551126,2,Japanese,9.735216331506138
17,I,20,Semestral,25.63115064326654,2,Japanese,6.181683231200154
48,VI,11,Semestral,-1.7007726273528512,5,Asian,6.664532890795151
1,I,11,Trimestral,8.873299005842416,1,Asian,8.906123306393154
33,VIII,18,Trimestral,15.925800841424106,4,Japanese,7.782120795591982
24,III,9,FreePrepaid,29.02374765890573,1,Mexican,9.198350099625301
58,III,15,Yearly,9.691661296420707,2,Mexican,8.801883382036317
5,III,13,Yearly,42.52441246350536,6,French,12.33510334436053
27,IV,11,Semestral,25.704389709358377,2,Italian,9.112386313711147
34,II,12,Semestral,28.41971242312661,3,Mexican,5.273968776115522
36,II,16,Monthly,39.21408265154572,2,Japanese,6.719484290469398
62,II,14,Monthly,25.479484015944728,2,Indian,10.322087496679039
18,II,14,Monthly,19.458034630532843,5,Indian,10.005159817348177
51,II,16,Semestral,47.295739578160294,1,Mexican,11.07726766733361
99,II,12,Yearly,32.929915590899135,4,Mexican,12.289097361772141
34,VI,11,Yearly,41.99238482406102,2,Italian,12.840362894158185
60,VIII,14,Trimestral,26.487621454572576,4,Asian,12.161454625537768
49,VIII,13,Monthly,5.301729896533079,3,Japanese,13.064240548923609
21,I,22,Semestral,21.58541016835723,2,Mexican,16.045699871940094
15,VI,17,FreePrepaid,36.743112652975285,2,Mexican,8.613743738272582
45,IV,15,Yearly,23.34607133928688,4,Italian,2.6795020791720345
77,V,11,Trimestral,16.981667614595686,4,Indian,7.647261569565279
21,III,13,FreePrepaid,5.339698689679796,5,Japanese,10.656899269234703
53,III,17,Semestral,23.332729914820774,4,Mexican,7.877257991944687
57,III,16,Monthly,26.220703926091996,4,Asian,9.950388743399108
30,VIII,14,Trimestral,25.09761201635153,4,French,9.347737506222753
32,I,14,Yearly,37.26320752371742,3,Mexican,8.494219844870345
42,VIII,11,Semestral,25.98101326764887,3,Mexican,18.025825403115075
8,IV,10,Trimestral,28.642417856502288,2,Japanese,5.313971962334326
79,III,7,Semestral,20.784248841828898,2,Asian,16.876051874876236
49,I,13,Semestral,27.09364194206647,3,Indian,10.796168934662047
24,VIII,12,Semestral,7.894651287222661,3,French,7.586154272482219
88,VI,15,FreePrepaid,10.879599764795833,2,Mexican,13.20403614095033
81,III,12,Semestral,27.596530280146787,3,Asian,10.89694991206803
32,VIII,16,Yearly,25.64234419800663,3,Mexican,6.378724916087842
75,V,11,FreePrepaid,28.29043803336922,3,Asian,7.09398954385323
36,VIII,12,Yearly,38.8172881825589,4,French,10.063661228692379
36,VI,10,Yearly,23.713944139477785,6,Japanese,7.835866573391053
3,VIII,11,Monthly,45.56757499742402,2,Asian,9.05578133146187
44,II,14,Monthly,28.330562057811715,4,Asian,10.964480349069206
83,IV,14,Monthly,26.92219388107392,4,Japanese,9.996197753824836
35,III,8,Trimestral,39.881351559175194,2,Asian,5.2088872799846975
49,II,19,FreePrepaid,9.639490144350209,6,Mexican,10.11561957110636
67,II,10,Trimestral,16.969426042783823,3,Asian,12.048123375299223
87,V,16,Monthly,30.118960679787186,4,Mexican,14.654654645297096
83,VIII,18,Yearly,27.026945747414338,4,Asian,10.735695657771748
76,VIII,13,Yearly,-0.1078658357140192,2,Italian,10.963921614477517
32,VIII,21,Yearly,25.313690612492298,4,French,7.54397569504588
24,IV,13,Yearly,28.5592437389467,2,Italian,0.9599421833979545
88,V,16,FreePrepaid,25.177513382817047,2,Indian,13.225027698891271
88,IV,14,Monthly,23.31269985221257,2,Japanese,13.130186147552077
18,III,20,Yearly,27.544511620264867,3,French,8.717037952207708
33,III,14,Semestral,24.250462112749986,3,French,10.91392902298443
5,IV,13,Monthly,24.784592605631616,1,Indian,9.333087388106568
10,VIII,9,Yearly,19.19134205343008,2,Asian,7.119278882310814
68,II,7,FreePrepaid,16.392253606860514,1,Indian,1.6797560679941999
7,IV,9,Trimestral,33.09533004273625,4,Indian,8.135471475814082
33,IV,12,Semestral,35.253592199837264,5,Mexican,5.409708481827246
76,III,10,FreePrepaid,14.817300605572168,2,Mexican,11.45976474020139
88,III,18,Trimestral,20.09522956087551,1,Asian,8.640315869186212
56,VI,10,Trimestral,16.590513493485794,2,Italian,8.629883871845273
21,VI,19,Monthly,22.676784207853203,3,Italian,7.49896079646905
96,IV,15,Semestral,38.57588147119671,3,Asian,10.475400276539142
54,II,14,Trimestral,34.39587331180224,2,Asian,6.539586187798134
60,II,7,Trimestral,30.8169885115863,3,Asian,4.297693910167215
33,VI,12,FreePrepaid,22.19863719992433,2,Asian,6.999812408819489
10,V,12,Semestral,26.160369292667006,1,Asian,12.106287892990334
70,VI,13,Yearly,15.145633114288483,3,Italian,10.32450506615576
32,II,16,Semestral,25.763505611758077,4,Mexican,14.06001679231409
48,V,8,FreePrepaid,19.584760392763425,3,Italian,12.12277762560482
53,IV,11,Trimestral,33.69038855065753,4,Mexican,12.10541617602454
33,V,18,Semestral,12.393947821900468,3,French,8.25412537449967
79,I,12,Semestral,37.51798777193217,4,Mexican,16.87885970446741
2,VIII,17,Yearly,20.92047209116864,4,Mexican,9.422968715748198
54,IV,11,FreePrepaid,32.43266281043579,5,Italian,8.672689985204727
80,I,16,Monthly,21.539763507793875,2,Indian,10.835170074063912
58,V,16,Trimestral,23.241952417663246,2,Japanese,10.045176977490021
73,IV,12,FreePrepaid,16.689827139758773,1,Mexican,6.145707459680267
73,III,19,Yearly,11.605354014580948,7,French,8.901129237507513
30,III,20,Yearly,17.305975327818665,2,Italian,6.651074982598333
17,I,14,Semestral,28.066518936222202,5,French,12.807963208187386
21,III,18,Monthly,44.114651041475,3,French,7.188010214459205
16,I,16,Trimestral,17.16347323998161,4,Japanese,8.303592140000136
43,III,13,Semestral,17.675910870174565,4,Italian,5.659373420775499
66,VI,6,FreePrepaid,20.680326826179112,3,French,15.228197611924987
82,II,10,Trimestral,33.55233667465987,7,Mexican,5.626760778513001
89,IV,15,Semestral,15.19045398301355,2,Japanese,8.286411152447156
11,IV,11,Semestral,1.7687677121924956,3,French,11.902400280255453
7,III,17,Semestral,26.480479710797685,3,Japanese,7.3636700355174
16,VI,15,Trimestral,28.875430897518108,1,Mexican,9.335243146147562
85,I,16,FreePrepaid,17.000058533271357,1,Asian,11.04559139230002
79,III,21,Semestral,17.8489624451434,3,Asian,8.552226582081204
85,II,13,Semestral,18.920336082190637,2,Japanese,12.026246188572316
36,III,21,FreePrepaid,36.23913209014201,4,Asian,9.413812104773761
78,I,14,Monthly,20.1101726131585,1,Japanese,15.91338302952337
65,II,22,Yearly,25.83921677570955,2,Japanese,11.584267609076429
4,I,18,Semestral,18.325300379425883,2,Japanese,9.443496464329321
82,II,23,Semestral,32.945786863251,3,Italian,14.238817397307667
0,VIII,13,FreePrepaid,49.99770269532779,2,Indian,10.926012626814396
56,VIII,10,Yearly,19.465493822316674,3,Italian,10.684844103062865
82,III,12,Monthly,41.99740266244581,1,Indian,16.33136239941476
61,VIII,18,Monthly,17.10581229834573,3,Japanese,11.417432625950173
61,IV,13,FreePrepaid,20.954731485131255,6,Indian,3.1492583479682814
81,IV,13,FreePrepaid,25.381524061218773,3,Indian,11.280201298407798
84,VIII,12,Yearly,25.22864668747744,5,Indian,6.712944364765388
13,II,12,FreePrepaid,22.180005876095493,3,French,15.517532219263732
60,II,13,FreePrepaid,52.51197676160402,2,French,9.357639967980633
17,VI,26,Semestral,18.417377819873103,4,Japanese,2.6034137563942563
81,III,8,Monthly,16.373636144871092,4,Indian,9.652688859815495
5,I,19,Monthly,21.17616687558926,5,Mexican,14.532006115839131
93,VIII,15,Trimestral,9.71926361569184,3,Japanese,9.595873916187697
94,VIII,18,Trimestral,26.813357194586978,3,French,12.70323691034979
54,III,19,FreePrepaid,37.99313522207936,2,Indian,5.536426602852402
40,IV,20,Semestral,44.593393680586004,7,Mexican,9.706120710737798
34,VIII,17,Yearly,32.51207886169015,3,Asian,8.387129263987758
40,I,14,FreePrepaid,28.329044896399118,2,Japanese,13.2331428737654
89,V,23,Trimestral,21.00759357254675,3,Indian,12.07304948601502
16,I,13,Trimestral,12.154407756467261,2,Mexican,13.846328335521463
40,III,14,Monthly,41.98288674570119,2,Indian,15.112245794929771
49,I,21,FreePrepaid,33.96427630796904,3,Japanese,6.615097008731432
77,II,22,Semestral,36.342503940791836,2,Indian,7.371218744293948
48,II,12,FreePrepaid,17.775413998473745,4,French,11.21346799249988
78,II,17,Trimestral,34.91186278926244,1,French,9.381527743287032
61,V,12,Semestral,26.629963833992615,3,Asian,14.285625752014866
28,VIII,13,Yearly,38.75521372051305,4,Italian,10.599849554391259
56,VI,11,FreePrepaid,33.52983141378484,2,Italian,11.402287044015134
77,VI,15,FreePrepaid,18.830137803670738,6,Italian,13.7961406793638
67,I,12,Monthly,10.360091590981789,3,Indian,9.072253739521168
51,IV,12,Semestral,22.825389650362087,4,Mexican,14.11794902047588
75,IV,15,FreePrepaid,25.540523401118097,4,French,5.145770799282089
92,VI,18,Yearly,11.455124614464548,1,Indian,8.152313078614377
13,VIII,22,Yearly,7.371506929362937,3,French,3.4683384034122353
92,VIII,21,Monthly,33.29518918668462,1,Japanese,9.172346319872391
61,V,14,FreePrepaid,21.000188519410493,4,Mexican,8.765133519775306
29,III,10,Semestral,39.949658477205716,6,Japanese,14.057458172988326
57,I,19,Semestral,-3.180820293814257,6,French,3.4568647936400065
56,VIII,12,Semestral,26.08709442370883,5,French,6.444467990045721
69,VI,8,Trimestral,22.29172395651993,3,Indian,15.034661912509744
70,III,13,Semestral,26.87082592150091,3,Japanese,6.79611563332158
65,VI,15,Semestral,27.950106447431867,4,Japanese,9.820039560661225
38,VIII,16,Semestral,31.522428400733606,5,French,13.936579977024392
89,V,15,Trimestral,7.8572696377493685,5,Mexican,11.521511829971335
81,IV,20,Yearly,18.288804992442955,1,Japanese,7.895920570086891
85,V,17,Yearly,17.98124328445069,4,French,10.586994518503598
50,I,10,Semestral,25.984231006471262,4,French,8.416262942609253
71,IV,16,Monthly,17.039141037872845,1,Mexican,9.145195036972096
67,IV,7,Trimestral,23.387317345871104,5,French,8.336782861436538
69,II,17,Monthly,28.927275044794374,2,Italian,11.782591067618762
82,III,19,FreePrepaid,31.646893872711992,4,Indian,13.74746677752433
1,VI,16,FreePrepaid,28.568036596749312,3,Indian,14.464149497732532
51,II,17,Yearly,23.474769422846144,7,Japanese,9.988552894388937
79,IV,14,Trimestral,32.584840136498286,4,Indian,13.215341265708028
61,V,18,Trimestral,21.276862164340468,4,Mexican,11.075752945618584
37,VI,12,Monthly,32.215968581522176,1,Mexican,10.054981852342399
2,II,17,Yearly,30.1974006995626,3,Mexican,7.266629283092108
62,III,14,FreePrepaid,28.841164898392606,3,Japanese,13.738460273123492
8,V,18,Monthly,38.54555573465679,2,Italian,3.0498727912287746
73,V,16,Semestral,17.892915245705233,2,Indian,5.997274947511792
96,I,19,Semestral,27.566603585046295,3,Indian,4.953566097482483
35,II,14,FreePrepaid,29.350026698032547,3,Mexican,13.722472153562489
21,II,12,Monthly,24.430215067443967,5,Indian,18.19274334419928
10,VI,13,Monthly,44.37899643579482,5,Asian,3.2282173850564924
38,I,14,Yearly,31.868192147687623,2,Japanese,11.961970438592283
50,VI,14,Trimestral,31.025312694672344,3,Japanese,11.023670682216723
12,IV,13,FreePrepaid,42.74243709136864,1,Indian,8.542254135296867
94,I,11,Yearly,30.876508678388305,4,Japanese,15.04361668379622
47,III,19,FreePrepaid,14.878296366765209,4,Asian,10.427548795343238
6,V,13,Semestral,33.346750523532734,2,Indian,5.189753468978057
53,IV,14,Monthly,27.57093651289726,5,French,12.346527851551834
55,VI,16,Semestral,20.388483152906982,2,Italian,12.158816425526163
51,III,18,Trimestral,34.413858902740515,2,Italian,8.839297005234192
60,II,10,Yearly,27.244870456644453,3,French,9.381853085718207
79,V,11,Yearly,4.980660686355641,1,French,11.225923606709092
99,VIII,17,Yearly,27.261748738487427,3,Japanese,8.009159722985997
45,IV,17,Trimestral,26.575376157243756,3,Indian,14.549135661769387
12,V,15,Yearly,37.980549592429874,1,French,4.229855983584526
35,VIII,22,Semestral,24.089309183278576,3,Indian,10.02006016827189
87,V,13,FreePrepaid,27.59881000184175,2,Indian,7.589568541716852
21,II,11,Trimestral,19.619067768690233,2,Japanese,15.538593385300869
64,III,21,Yearly,29.551485816546418,5,Mexican,7.244813458331997
51,III,10,Yearly,43.322606833794126,6,Italian,10.295751616593426
68,I,15,Semestral,27.857493199844512,2,Japanese,9.923137263739077
98,III,13,Yearly,28.43749184248763,4,Japanese,4.717817796072435
32,III,12,FreePrepaid,33.28141757289024,2,Mexican,10.106652637899384
78,II,11,FreePrepaid,27.912901668546425,3,Italian,12.838937258139369
26,V,16,Monthly,9.719607837978936,2,French,10.816034450955323
35,VIII,12,Semestral,19.824712189968512,3,Japanese,8.596477084905267
57,VI,18,Yearly,25.807205994021746,4,Mexican,13.391565496108285
58,I,16,Trimestral,19.006307132913236,3,Asian,10.2912062911137
12,I,12,Trimestral,32.40475828187058,4,Asian,15.135994253967771
88,VI,22,Monthly,26.65037688184938,2,Japanese,14.519187648612672
83,VIII,15,FreePrepaid,41.96338599105971,2,Mexican,5.982082917568285
91,I,17,Trimestral,28.459519939021387,1,Mexican,5.16008397909518
0,IV,16,Monthly,21.554906223761535,4,Italian,13.788291919841093
19,I,14,Monthly,0.10195677316543339,3,Mexican,9.514204607649283
73,II,18,Trimestral,27.82357163208617,2,Asian,10.506963287510107
14,II,13,Yearly,25.363046044286364,4,French,7.13636598703334
85,I,12,FreePrepaid,19.632986972953294,1,Mexican,10.054549121139305
74,VIII,16,Yearly,24.83751507657148,5,Japanese,13.690142074225532
53,VIII,17,FreePrepaid,28.493298206025948,1,French,10.750753886012246
59,V,20,FreePrepaid,24.348516373492025,2,Asian,9.971005937108977
25,VI,21,FreePrepaid,26.07397004848126,2,French,9.112383095902413
2,IV,18,Semestral,7.947061576116724,3,Asian,13.747211558076398
95,IV,13,Semestral,30.403128648700637,3,Asian,10.577499166178278
71,I,11,Semestral,22.203143850414463,6,Italian,13.1194076500486
73,VI,18,Monthly,37.56337927733901,1,Italian,8.043161991237014
90,I,11,Semestral,12.698519650293761,3,Asian,12.356907291584854
95,VI,15,Yearly,20.89466214755738,2,Indian,8.078259414147592
75,VIII,13,Semestral,36.6739565847491,1,Japanese,10.41058381751216
31,II,15,Yearly,10.66466821774938,3,Italian,14.01823483448305
84,III,17,FreePrepaid,45.84806875795647,1,Japanese,3.0761743243880826
93,VI,18,Yearly,47.5734447011654,4,Japanese,12.058593600202183
18,II,14,Semestral,20.432186144623998,3,Indian,12.656892023088147
6,III,15,FreePrepaid,13.93323238547844,2,Japanese,8.685045048527504
39,VIII,15,Monthly,25.172273004636374,3,French,10.658581913451012
13,VI,20,FreePrepaid,30.23887798660179,3,Indian,11.939342184388469
76,V,10,FreePrepaid,33.46657107699044,2,Indian,9.163542467831164
99,II,17,Yearly,36.37620631948727,2,Indian,9.715139649856471
75,VIII,22,Monthly,26.626134971656914,3,Indian,10.885713509198869
75,VIII,10,Monthly,3.583242569278273,4,Asian,2.7860564769799847
60,IV,17,Yearly,33.708249420163774,3,Italian,7.316971511123391
13,IV,18,FreePrepaid,12.250260654003792,6,Indian,7.901559008661128
43,III,15,Monthly,19.815896796123713,3,French,8.92061026203083
42,IV,17,Trimestral,32.36506416035597,3,Mexican,9.441257771217105
35,V,11,Monthly,33.82827541698262,1,Mexican,14.404442693460332
46,I,12,FreePrepaid,32.96668964497219,2,Italian,8.345550056640956
87,I,17,Monthly,23.489277166172865,6,Mexican,7.13980908377861
78,III,13,FreePrepaid,9.681527141597773,3,Japanese,12.318316061356004
1,I,11,Trimestral,7.905145033017483,2,French,7.846476322315462
64,V,15,Monthly,9.92975932474969,1,Indian,9.00797563475571
71,V,10,Trimestral,43.63490080224917,3,Asian,12.105377269634722
67,VIII,22,Trimestral,30.960603066830267,3,Japanese,12.368881484218955
61,IV,13,FreePrepaid,27.672034614161593,2,Asian,9.009920753252109
17,VIII,17,Semestral,25.4998258001235,4,French,11.382534952258357
39,IV,14,Yearly,8.728890491165068,1,Italian,5.547990236969217
54,VI,10,Yearly,42.80559138999749,2,Indian,12.845050551676172
56,I,19,Semestral,20.73114320832716,2,Italian,14.083837417160385
26,V,20,Trimestral,19.57364681927652,1,Indian,13.680809725642568
49,VIII,19,FreePrepaid,36.45811436735956,1,Asian,5.725492216141832
85,V,21,Monthly,22.624978832822844,3,French,7.3921973147564985
80,I,9,Yearly,17.77910684633064,2,Italian,8.285037790067634
28,I,9,Monthly,36.995391510288265,4,Asian,7.728317014993932
13,VI,12,Semestral,14.37919703028639,5,Japanese,5.979485864399007
76,VIII,20,Monthly,23.68310625350368,3,French,12.603324105190733
57,II,15,Yearly,38.27756888128819,1,Mexican,10.327513560319568
63,VIII,11,Monthly,38.3169007653578,5,Mexican,8.009095403371905
14,II,11,Semestral,17.784277171583348,3,Italian,11.796804623803983
58,V,17,Trimestral,23.137064338885743,3,Indian,10.842068904864623
69,V,12,Monthly,23.213609545180393,3,Asian,6.07848801929374
76,V,15,FreePrepaid,11.551149509684171,1,Mexican,15.486316323926243
97,II,15,Semestral,21.862752232770482,2,Japanese,8.356518881107624
90,III,18,Trimestral,23.705972789761812,2,Italian,8.543717730856976
50,V,18,Trimestral,22.710934416996157,2,French,12.674163000590246
10,VIII,13,Trimestral,35.40666096006237,2,Italian,12.431755124203448
54,VIII,22,Trimestral,15.777759141431638,2,Asian,10.792620209254697
48,VI,14,Trimestral,38.05323076741859,1,Japanese,4.747380477478146
90,V,14,FreePrepaid,29.565044736923944,3,Japanese,8.374084294669698
56,VIII,18,FreePrepaid,15.503167069997282,4,Mexican,12.542600470704059
68,V,17,FreePrepaid,28.517079721585887,3,Asian,10.899778268456489
86,II,21,FreePrepaid,33.79281624944846,3,Italian,12.169248619906295
21,VIII,23,Trimestral,5.803760266134816,4,French,10.37263443205007
37,V,13,Monthly,28.105445866865647,2,Italian,7.053005135152786
9,II,21,Yearly,6.449191012469836,2,Italian,7.3682772395808485
2,II,4,Monthly,25.861854209967795,1,Mexican,6.85495994798569
92,I,19,Yearly,37.37478353496652,3,Indian,3.6393508238523546
1,VI,19,Semestral,18.361486251830513,2,Indian,8.745889291327762
31,II,18,FreePrepaid,37.668444303328805,3,Indian,13.66941133314345
29,IV,16,Semestral,22.430435510236197,2,Italian,11.519427397123074
51,V,13,FreePrepaid,20.18290194644765,5,Asian,4.665411916259601
76,V,4,Semestral,38.542981659711145,2,Italian,16.759981446540603
84,IV,12,Semestral,41.073650657472065,2,French,9.848326288929032
97,I,14,Trimestral,15.939376233555125,4,Italian,7.905361385046142
5,V,9,Trimestral,34.67856818758678,2,French,12.368528897561712
58,II,12,Semestral,17.491217552455474,1,French,13.874461582277581
0,IV,12,Semestral,29.97803349772854,2,French,3.226226014686895
67,VI,18,Yearly,21.83910426934998,1,Mexican,14.104765474535222
39,VI,14,FreePrepaid,21.508518481658534,3,Indian,7.74524530053036
6,III,9,Monthly,41.129345659325196,3,Japanese,15.00903276750086
64,I,12,FreePrepaid,40.12212928969881,2,Mexican,9.517549038811257
39,I,21,FreePrepaid,17.589287472860438,5,Indian,12.683959613774928
46,I,14,Semestral,30.844570076502364,3,Asian,9.302133902983275
37,III,14,Yearly,17.147862116412774,2,Mexican,11.046843231052978
81,I,15,Trimestral,23.49445199821697,4,Japanese,4.571786313665876
80,V,12,Semestral,11.432645721323677,4,Mexican,12.186996337914415
58,II,9,Semestral,32.53660371715409,4,Asian,5.679128321784572
76,IV,12,Yearly,15.215734747660656,3,Japanese,7.042880262516055
95,VIII,7,Trimestral,15.74645136219428,4,Japanese,15.879731886796877
39,VIII,13,Yearly,23.482348542378915,5,Japanese,4.46352570921375
71,I,27,Yearly,8.225638240373822,1,Italian,9.932471053619066
61,II,15,FreePrepaid,47.16883916807161,3,Italian,9.311235234280815
25,VI,7,Yearly,23.21037673369002,1,French,7.037085004343767
77,IV,21,Monthly,23.66194282289875,2,Mexican,11.511770973882717
66,III,14,Trimestral,34.20322547935897,3,Mexican,8.008284876562055
8,I,11,Yearly,38.69662971287717,2,Japanese,10.050102734250114
8,IV,14,Yearly,44.170137905920015,3,Asian,8.963376650904014
29,VI,16,FreePrepaid,34.96881237061684,2,Indian,4.926710281545187
87,I,13,FreePrepaid,20.975943955873866,3,Asian,13.223186403882071
26,IV,18,Trimestral,20.842306665987497,2,French,14.878430817981215
50,IV,14,Trimestral,44.65098308911454,2,Indian,6.201167788788051
47,I,13,Yearly,31.689911104724207,3,Italian,9.663706062747162
47,IV,13,Semestral,17.869754437176308,3,Mexican,7.852043323609103
12,VI,17,Semestral,16.94521143850752,5,Indian,10.464947183557637
9,II,9,Trimestral,21.79688986738709,2,Indian,12.625092734649737
34,VI,14,Trimestral,33.457962257280215,3,French,12.74321024005433
48,II,15,Trimestral,22.38288271276738,4,Asian,8.616534749716944
75,I,12,Trimestral,23.502718327411927,2,Japanese,6.503477883647127
50,III,18,Semestral,34.743197702999005,3,French,10.973642907626457
88,II,15,Trimestral,12.290533060371043,3,Mexican,0.3118169733808269
10,I,21,Trimestral,59.55662211163863,2,Asian,12.94098257028478
55,VI,20,Yearly,33.28109487952668,1,Indian,8.14440805981797
23,VIII,18,Semestral,21.803008433045356,3,Japanese,10.717480457090469
92,I,15,Semestral,10.83175257111316,4,Japanese,8.322291387983514
86,VIII,19,FreePrepaid,16.64607525412582,2,Asian,8.647595214896773
51,VIII,16,Trimestral,31.265905949799112,4,Mexican,16.594733433695648
79,V,19,Semestral,44.781727673185635,1,Italian,10.270839812114827
8,III,16,Yearly,24.446437758055627,4,Asian,12.045613378415304
12,I,7,Semestral,4.0132004657066,1,Indian,2.9952318195820267
59,III,13,FreePrepaid,-0.11044867374014089,3,Indian,16.363023531499834
0,V,19,Monthly,18.26140656837618,6,Mexican,5.3529936422563
40,VIII,19,Monthly,45.51747331796051,3,Italian,6.59905926200442
87,I,14,Trimestral,32.11911907161631,3,Japanese,7.872282541029408
83,IV,13,Yearly,40.4716042701104,5,Mexican,9.420688921501949
40,III,20,Trimestral,15.878647522389336,3,Mexican,14.475598125063126
78,VIII,16,Semestral,18.119464478507652,4,French,9.759946309020574
29,V,19,FreePrepaid,11.533925052384756,4,Italian,6.939506255185291
74,V,13,FreePrepaid,44.883712223847446,2,French,17.447966039183424
90,III,21,Yearly,52.58948280336341,4,Japanese,10.50904492688827
66,II,10,Trimestral,41.333280450998004,1,French,12.232212068728444
65,IV,15,Monthly,31.775120646022337,3,Indian,5.8715786014666
27,III,15,Trimestral,29.690278624886297,5,French,6.6256804422757
85,IV,10,Yearly,24.454856327674644,1,Indian,11.196127090288183
58,VIII,14,Yearly,37.31266157997413,4,Italian,4.401679183569734
53,III,16,Yearly,28.467706136756366,1,Asian,15.174123297364808
73,V,13,Semestral,27.083805037305574,6,Japanese,7.9867794864515105
58,III,19,FreePrepaid,14.378743044965258,4,Japanese,10.569703778957942
75,VIII,14,FreePrepaid,26.360358150287116,5,French,5.795133920497829
69,V,17,Monthly,19.01573081587252,2,Italian,10.154505092710467
72,V,9,FreePrepaid,22.840693406178936,2,Indian,9.986161712924785
74,VI,19,Trimestral,23.396532937959194,3,Asian,8.625792927906613
35,V,16,Trimestral,29.694781336363825,3,Asian,13.807807777840644
19,I,9,Trimestral,12.694150277049474,3,Italian,10.27605285265288
50,VI,16,FreePrepaid,17.75129545365706,3,Asian,7.470384616418624
65,III,14,Monthly,10.518387173624816,1,French,8.67731071156645
1,VI,15,Trimestral,7.807470348300097,3,Japanese,0.97256650199866
94,VIII,11,Monthly,37.586299071584804,1,Italian,14.470726138906585
10,V,19,Trimestral,19.660460223522765,1,Mexican,15.066156676990218
67,VI,18,Monthly,26.63646354637854,2,Mexican,10.793617136631658
42,I,13,Semestral,20.482904657571964,1,Asian,7.844297666362895
3,IV,20,Monthly,24.995364391177798,3,Asian,6.119765385582521
53,II,13,Trimestral,33.56527134077814,3,Italian,3.860071129386551
12,II,13,Trimestral,35.70886878466918,2,Italian,10.501736293999302
31,I,20,Monthly,21.042047651110636,2,Italian,12.43439574047914
55,I,14,Yearly,14.646142109719522,3,Asian,8.159885955701286
23,VIII,15,Trimestral,38.419299723973104,2,Italian,7.898435098359284
24,III,12,Monthly,39.72075744209981,5,Italian,12.286137459103841
57,II,16,Yearly,18.568809552015082,4,Indian,7.47339939405426
61,VI,14,Yearly,11.733782159773918,2,Japanese,6.637301600617674
53,IV,11,FreePrepaid,35.00251721824275,1,French,3.3119174182295863
10,I,20,Semestral,22.953117037205416,3,Mexican,4.172275032720135
64,V,11,Monthly,38.82970405712146,4,French,8.630957468815474
17,IV,19,Semestral,24.449485686751476,2,French,8.571586922853822
15,VIII,19,Monthly,27.07610425746529,2,French,10.73375853743853
93,I,13,FreePrepaid,3.891614812841123,1,Indian,3.089473888326995
33,IV,21,Trimestral,24.596626783989862,1,Asian,10.553621747053148
70,V,13,Trimestral,24.381397708069986,5,Mexican,12.959445435685089
73,I,19,Monthly,29.103088013606666,1,French,9.942765948547022
96,II,10,Semestral,17.64682644456569,3,Asian,6.786849828264643
35,V,16,Monthly,23.794062324084912,3,Asian,10.306636867573257
73,VIII,11,Monthly,9.928597322296174,1,Indian,11.00395553317558
71,III,13,FreePrepaid,27.688218654397545,1,Indian,16.178567256657512
76,II,15,Yearly,32.96400006601841,3,French,14.16281365823064
34,V,14,Trimestral,21.260684726599916,3,Italian,7.418192594239868
45,IV,20,FreePrepaid,14.778473228833535,3,Mexican,9.129612176843086
